stimulus_type,stimulus_name,face,music,odor,hedo_rt,hedo,emo_rt,emo,fam_rt,fam,compl_rt,compl,subject,hedo_scaled,hedo_zscore,emo_scaled,emo_zscore,fam_scaled,fam_zscore,compl_scaled,compl_zscore,version
music,M10,,M10,,3103.0,111.0,3277.0,286.0,2095.0,401.0,2429.0,317.0,S14-CBS,7.22,0.3606218245063399,5.72,0.2262287701745532,8.02,1.1834882658572603,6.34,0.5056580514421439,1.2
face,V16,V16,,,,,4757.0,73.0,3855.0,52.0,3696.0,300.0,S14-CBS,,,1.46,-1.6672352830025208,1.04,-1.627070383556017,6.0,0.3327170137299787,1.2
odor,1,,,1.0,3505.0,-167.0,4904.0,422.0,4494.0,395.0,109.0,383.0,S14-CBS,1.66,-2.106230223051792,8.44,1.4352011233768165,7.9,1.1351692059819607,7.66,1.1770761978540796,1.2
music,M09,,M09,,4853.0,201.0,,,1620.0,347.0,4821.0,328.0,S14-CBS,9.02,1.159242990981994,,,6.94,0.7486167269795615,6.5600000000000005,0.6175610758441332,1.2
odor,17,,,17.0,3551.0,105.0,3173.0,316.0,2140.0,114.0,2148.0,168.0,S14-CBS,7.1,0.3073804134079629,6.32,0.4929138480868172,2.28,-1.127773431511251,3.3600000000000003,-1.0101192790938929,1.2
music,M16,,M16,,2073.0,55.0,3187.0,125.0,3035.0,143.0,3824.0,320.0,S14-CBS,6.1,-0.136298012411845,2.5,-1.2049811479545969,2.86,-0.8942313087806352,6.4,0.5361770580972319,1.2
odor,18,,,18.0,1449.0,175.0,2273.0,333.0,2951.0,399.0,2129.0,265.0,S14-CBS,8.5,0.928530209555694,6.66,0.6440353922371002,7.98,1.167381912565494,5.300000000000001,-0.0233380639127145,1.2
face,V02,V02,,,4438.0,95.0,3484.0,282.0,2192.0,139.0,3456.0,134.0,S14-CBS,6.9,0.2186447282440013,5.64,0.1906707597862514,2.78,-0.9264440153641684,2.68,-1.3560013545182232,1.2
music,M17,,M17,,1223.0,155.0,3574.0,360.0,1959.0,345.0,4963.0,384.0,S14-CBS,8.100000000000001,0.7510588392277708,7.199999999999999,0.8840519623581377,6.9,0.7325103736877948,7.68,1.1872492000724424,1.2
face,V15,V15,,,1949.0,86.0,4468.0,298.0,4458.0,401.0,3452.0,165.0,S14-CBS,6.720000000000001,0.1387826115964359,5.96,0.3329028013394589,8.02,1.1834882658572603,3.3000000000000003,-1.0406382857489809,1.2
odor,6,,,6.0,4745.0,110.0,3818.0,145.0,2681.0,92.0,4788.0,138.0,S14-CBS,7.199999999999999,0.3517482559899437,2.9,-1.0271910960130872,1.84,-1.3049433177206844,2.76,-1.3153093456447726,1.2
odor,2,,,2.0,2040.0,-111.0,4895.0,266.0,4661.0,308.0,4844.0,280.0,S15-SBC,2.78,-1.1665980632891475,5.32,0.6590890084875204,6.16,0.6116627412362056,5.6000000000000005,0.8486617315835313,1.2
music,M18,,M18,,2187.0,-43.0,2243.0,301.0,3324.0,303.0,2682.0,146.0,S15-SBC,4.14,-0.1524531559980135,6.02,1.1232016113345449,6.06,0.5324881224467475,2.92,-1.1170605122507942,1.2
face,V10,V10,,,2451.0,-5.0,3247.0,178.0,2291.0,260.0,4615.0,217.0,S15-SBC,4.9,0.4142748804293847,3.56,-0.5078226786707126,5.2,-0.148413599142592,4.34,-0.0755211143982784,1.2
face,V05,V05,,,2560.0,-5.0,2855.0,102.0,2074.0,256.0,3190.0,129.0,S15-SBC,4.9,0.4142748804293847,2.04,-1.5156100448528231,5.12,-0.2117532941741585,2.58,-1.3664431849760446,1.2
music,M07,,M07,,3789.0,-5.0,3484.0,261.0,1799.0,324.0,4840.0,285.0,S15-SBC,4.9,0.4142748804293847,5.220000000000001,0.5927872080808027,6.48,0.8650215213624715,5.699999999999999,0.9220095765027224,1.2
odor,14,,,14.0,3893.0,-34.0,2316.0,197.0,1858.0,267.0,2141.0,290.0,S15-SBC,4.32,-0.0182280947388929,3.94,-0.2558758371251851,5.34,-0.0375691328373507,5.8,0.9953574214219136,1.2
music,M16,,M16,,2112.0,117.0,2093.0,278.0,1915.0,333.0,1853.0,215.0,S15-SBC,7.34,2.2337701552752423,5.5600000000000005,0.8182133294636431,6.66,1.007535835183496,4.3,-0.1048602523659549,1.2
face,V03,V03,,,1346.0,-6.0,3297.0,147.0,3102.0,130.0,3643.0,188.0,S15-SBC,4.88,0.3993609847339269,2.94,-0.918893841192363,2.6,-2.2069536876685025,3.76,-0.5009386149295877,1.2
odor,18,,,18.0,2583.0,-5.0,2224.0,108.0,1892.0,183.0,2693.0,262.0,S15-SBC,4.9,0.4142748804293847,2.16,-1.4360478843647615,3.66,-1.3677027285002468,5.24,0.5846094898744428,1.2
face,V07,V07,,,2472.0,-5.0,1519.0,154.0,1660.0,297.0,1246.0,319.0,S15-SBC,4.9,0.4142748804293847,3.08,-0.8260713206229581,5.94,0.4374785798993978,6.38,1.420774921953223,1.2
music,M12,,M12,,2091.0,90.0,2181.0,270.0,2326.0,265.0,2262.0,185.0,S15-SBC,6.800000000000001,1.8310949714978804,5.4,0.7121304488128947,5.300000000000001,-0.0692389803531339,3.7,-0.5449473218811025,1.2
music,M11,,M11,,1170.0,-67.0,925.0,271.0,4088.0,282.0,2072.0,142.0,S15-SBC,3.66,-0.510386652689002,5.42,0.7253908088942382,5.64,0.1999547235310235,2.84,-1.1757387881861472,1.2
face,V04,V04,,,1552.0,25.0,2005.0,167.0,3399.0,173.0,1602.0,315.0,S15-SBC,5.5,0.8616917512931203,3.3400000000000003,-0.6536866395654918,3.46,-1.526051966079163,6.3,1.36209664601787,1.2
odor,12,,,12.0,2113.0,-105.0,1584.0,295.0,1543.0,335.0,4792.0,216.0,S15-SBC,2.9,-1.0771146891164003,5.9,1.0436394508464837,6.7,1.0392056826992793,4.32,-0.0901906833821167,1.2
face,V11,V11,,,4751.0,26.0,2661.0,165.0,1685.0,287.0,3015.0,175.0,S15-SBC,5.5200000000000005,0.876605646988578,3.3000000000000003,-0.6802073597281789,5.739999999999999,0.2791293423204816,3.5,-0.691643011719485,1.2
music,M13,,M13,,2196.0,-14.0,2133.0,108.0,2962.0,224.0,4063.0,290.0,S15-SBC,4.72,0.280049819170264,2.16,-1.4360478843647615,4.48,-0.7184708544266903,5.8,0.9953574214219136,1.2
odor,1,,,1.0,1331.0,-191.0,1866.0,286.0,2736.0,264.0,2975.0,312.0,S15-SBC,1.18,-2.3597097189257754,5.72,0.9242962101143916,5.28,-0.0850739041110256,6.24,1.3180879390663554,1.2
face,V02,V02,,,3938.0,-3.0,4025.0,268.0,4978.0,321.0,1898.0,357.0,S15-SBC,4.94,0.4441026718203004,5.36,0.6856097286502075,6.42,0.8175167500887967,7.14,1.9782185433390769,1.2
odor,13,,,13.0,4471.0,-6.0,2352.0,254.0,1288.0,394.0,4257.0,184.0,S15-SBC,4.88,0.3993609847339269,5.08,0.4999646875113977,7.880000000000001,1.9734661844148849,3.68,-0.5596168908649407,1.2
music,M06,,M06,,1902.0,-74.0,1089.0,47.0,2268.0,261.0,2758.0,84.0,S15-SBC,3.52,-0.6147839225572069,0.94,-2.2449298493267187,5.220000000000001,-0.1325786753847004,1.6800000000000002,-2.026573789248766,1.2
music,M04,,M04,,907.0,65.0,1719.0,262.0,3037.0,270.0,2967.0,265.0,S15-SBC,6.3,1.4582475791114342,5.24,0.6060475681621462,5.4,0.0099356384363241,5.300000000000001,0.6286181968259575,1.2
face,V06,V06,,,2174.0,-3.0,2983.0,105.0,2270.0,263.0,1305.0,112.0,S15-SBC,4.94,0.4441026718203004,2.1,-1.4758289646087923,5.26,-0.1009088278689172,2.24,-1.6158258577012947,1.2
odor,16,,,16.0,1710.0,4.0,2737.0,232.0,1749.0,313.0,4733.0,270.0,S15-SBC,5.08,0.5484999416885054,4.640000000000001,0.2082367657218394,6.26,0.6908373600256636,5.4,0.7019660417451488,1.2
face,V14,V14,,,3929.0,-12.0,4813.0,133.0,3399.0,203.0,2936.0,243.0,S15-SBC,4.76,0.3098776105611798,2.66,-1.1045388823311728,4.0600000000000005,-1.0510042533424142,4.859999999999999,0.305887679181516,1.2
odor,11,,,11.0,1596.0,-160.0,1524.0,298.0,1797.0,342.0,3915.0,322.0,S15-SBC,1.7999999999999998,-1.897378952366582,5.96,1.0834205310905145,6.840000000000001,1.1500501490045207,6.44,1.4647836289047378,1.2
face,V12,V12,,,1196.0,-3.0,1471.0,90.0,2796.0,142.0,2686.0,170.0,S15-SBC,4.94,0.4441026718203004,1.7999999999999998,-1.6747343658289455,2.84,-2.016934602573803,3.4000000000000004,-0.7649908566386762,1.2
music,M09,,M09,,1690.0,-132.0,1808.0,281.0,3061.0,273.0,1658.0,105.0,S15-SBC,2.36,-1.4797898728937624,5.620000000000001,0.8579944097076738,5.460000000000001,0.0574404097099989,2.1,-1.7185128405881624,1.2
face,V01,V01,,,1420.0,-2.0,2471.0,98.0,1744.0,260.0,1600.0,168.0,S15-SBC,4.96,0.4590165675157582,1.96,-1.5686514851781972,5.2,-0.148413599142592,3.3600000000000003,-0.7943299946063527,1.2
music,M15,,M15,,2532.0,-92.0,3797.0,173.0,2307.0,271.0,2694.0,131.0,S15-SBC,3.16,-0.8832340450754482,3.46,-0.5741244790774305,5.42,0.0257705621942157,2.62,-1.337104047008368,1.2
odor,5,,,5.0,2470.0,-142.0,2121.0,272.0,1418.0,321.0,3863.0,186.0,S15-SBC,2.16,-1.6289288298483409,5.44,0.7386511689755818,6.42,0.8175167500887967,3.72,-0.5302777528972642,1.2
music,M08,,M08,,1773.0,-70.0,1651.0,310.0,3273.0,272.0,2908.0,118.0,S15-SBC,3.6,-0.5551283397753755,6.2,1.242544852066637,5.44,0.0416054859521073,2.36,-1.5278084437982653,1.2
face,V15,V15,,,831.0,14.0,1686.0,260.0,1430.0,399.0,4060.0,240.0,S15-SBC,5.28,0.6976388986430839,5.2,0.5795268479994591,7.98,2.052640803204343,4.8,0.2618789722300013,1.2
odor,8,,,8.0,1919.0,-127.0,1829.0,278.0,2713.0,205.0,4582.0,287.0,S15-SBC,2.46,-1.405220394416473,5.5600000000000005,0.8182133294636431,4.1,-1.0193344058266312,5.739999999999999,0.951348714470399,1.2
music,M03,,M03,,2822.0,106.0,1861.0,291.0,2036.0,292.0,4412.0,268.0,S15-SBC,7.119999999999999,2.069717302625206,5.819999999999999,0.9905980105211094,5.84,0.3583039611099397,5.36,0.6726269037774723,1.2
odor,17,,,17.0,2029.0,-48.0,2742.0,298.0,1034.0,376.0,4337.0,287.0,S15-SBC,4.04,-0.2270226344753028,5.96,1.0834205310905145,7.52,1.6884375567728356,5.739999999999999,0.951348714470399,1.2
face,V09,V09,,,1789.0,-6.0,3388.0,96.0,,,3697.0,269.0,S15-SBC,4.88,0.3993609847339269,1.92,-1.5951722053408843,,,5.380000000000001,0.6872964727613106,1.2
odor,4,,,4.0,737.0,-50.0,2477.0,285.0,2240.0,261.0,2342.0,296.0,S15-SBC,4.0,-0.2568504258662185,5.699999999999999,0.911035850033048,5.220000000000001,-0.1325786753847004,5.92,1.0833748353249433,1.2
music,M01,,M01,,3179.0,-58.0,2834.0,157.0,1711.0,267.0,1686.0,150.0,S15-SBC,3.84,-0.3761615914298813,3.14,-0.7862902403789274,5.34,-0.0375691328373507,3.0,-1.0583822363154411,1.2
face,V18,V18,,,1218.0,-4.0,3994.0,271.0,,,2926.0,228.0,S15-SBC,4.92,0.4291887761248426,5.42,0.7253908088942382,,,4.5600000000000005,0.0858441444239423,1.2
odor,3,,,3.0,2409.0,-133.0,4821.0,310.0,4775.0,166.0,3868.0,306.0,S15-SBC,2.3400000000000003,-1.4947037685892202,6.2,1.242544852066637,3.3200000000000003,-1.6368964323844042,6.12,1.2300705251633255,1.2
music,M05,,M05,,1166.0,3.0,2544.0,182.0,1967.0,315.0,2840.0,175.0,S15-SBC,5.0600000000000005,0.5335860459930475,3.64,-0.4547812383453384,6.3,0.7225072075414469,3.5,-0.691643011719485,1.2
odor,9,,,9.0,2987.0,-188.0,2823.0,357.0,2889.0,140.0,2412.0,308.0,S15-SBC,1.24,-2.3149680318394017,7.14,1.865781775889784,2.8000000000000003,-2.048604450089586,6.16,1.2594096631310023,1.2
face,V13,V13,,,4477.0,-11.0,2165.0,129.0,2398.0,172.0,3093.0,275.0,S15-SBC,4.779999999999999,0.3247915062566376,2.58,-1.157580322656547,3.4399999999999995,-1.5418868898370546,5.5,0.7753138866643401,1.2
odor,10,,,10.0,2678.0,-108.0,1572.0,300.0,3792.0,173.0,1545.0,298.0,S15-SBC,2.84,-1.121856376202774,6.0,1.1099412512532014,3.46,-1.526051966079163,5.96,1.11271397329262,1.2
music,M14,,M14,,1541.0,51.0,2774.0,261.0,,,2498.0,160.0,S15-SBC,6.02,1.2494530393750245,5.220000000000001,0.5927872080808027,,,3.2,-0.9116865464770588,1.2
face,V17,V17,,,1864.0,0.0,2150.0,155.0,2400.0,309.0,4231.0,228.0,S15-SBC,5.0,0.488844358906674,3.1,-0.8128109605416145,6.18,0.6274976649940972,4.5600000000000005,0.0858441444239423,1.2
odor,6,,,6.0,1077.0,-57.0,1562.0,158.0,2809.0,280.0,1929.0,180.0,S15-SBC,3.86,-0.3612476957344234,3.16,-0.7730298802975838,5.6000000000000005,0.1682848760152403,3.6,-0.6182951668002937,1.2
music,M10,,M10,,3706.0,-26.0,2391.0,172.0,2275.0,266.0,3563.0,189.0,S15-SBC,4.48,0.1010830708247698,3.4399999999999995,-0.587384839158774,5.32,-0.0534040565952423,3.78,-0.4862690459457494,1.2
odor,7,,,7.0,2617.0,-56.0,4401.0,192.0,2855.0,272.0,2204.0,281.0,S15-SBC,3.88,-0.3463338000389656,3.84,-0.3221776375319028,5.44,0.0416054859521073,5.620000000000001,0.8633313005673695,1.2
face,V08,V08,,,1824.0,12.0,2593.0,245.0,2111.0,280.0,1437.0,183.0,S15-SBC,5.24,0.6678111072521682,4.9,0.3806214467793057,5.6000000000000005,0.1682848760152403,3.66,-0.5742864598487789,1.2
odor,15,,,15.0,2324.0,8.0,2709.0,260.0,1180.0,362.0,1750.0,197.0,S15-SBC,5.16,0.6081555244703368,5.2,0.5795268479994591,7.24,1.466748624162353,3.94,-0.3689124940750434,1.2
music,M17,,M17,,2321.0,-43.0,1400.0,193.0,1128.0,313.0,2743.0,150.0,S15-SBC,4.14,-0.1524531559980135,3.86,-0.3089172774505593,6.26,0.6908373600256636,3.0,-1.0583822363154411,1.2
face,V16,V16,,,799.0,1.0,1862.0,178.0,3212.0,213.0,1951.0,203.0,S15-SBC,5.02,0.5037582546021319,3.56,-0.5078226786707126,4.26,-0.8926550157634981,4.0600000000000005,-0.280895080172014,1.2
music,M02,,M02,,1758.0,-82.0,3276.0,275.0,1834.0,280.0,1648.0,157.0,S15-SBC,3.3600000000000003,-0.7340950881208697,5.5,0.7784322492196124,5.6000000000000005,0.1682848760152403,3.14,-0.9556952534285734,1.2
odor,8,,,8.0,4385.0,-200.0,3947.0,391.0,2717.0,60.0,2433.0,422.0,S16-BSC,1.0,-1.8908900058833935,7.82,1.8576962444844665,1.2,-2.1501091932610445,8.44,1.7965968346459429,1.2
face,V12,V12,,,4154.0,153.0,3966.0,272.0,2731.0,262.0,1891.0,307.0,S16-BSC,8.06,1.2576202397620684,5.44,-0.3310745782249544,5.24,-0.0241672896994534,6.14,0.2054864035062814,1.2
odor,17,,,17.0,3690.0,66.0,2196.0,285.0,3702.0,330.0,4488.0,208.0,S16-BSC,6.32,0.4816417939514305,5.699999999999999,-0.0919651606180428,6.6000000000000005,0.6914963214004881,4.16,-1.1642521415617748,1.2
music,M09,,M09,,1793.0,21.0,2569.0,220.0,2655.0,245.0,2848.0,103.0,S16-BSC,5.42,0.0802736323252384,4.4,-1.2875122486526005,4.9,-0.2030831924744388,2.06,-2.617005143906683,1.2
face,V13,V13,,,3958.0,129.0,2684.0,286.0,3291.0,305.0,2296.0,289.0,S16-BSC,7.58,1.0435572202280994,5.72,-0.0735721284944343,6.1,0.4283846996725684,5.779999999999999,-0.0435569683242742,1.2
face,V01,V01,,,3935.0,-2.0,1850.0,261.0,3121.0,303.0,2779.0,254.0,S16-BSC,4.96,-0.1248700947281486,5.220000000000001,-0.5333979315846488,6.06,0.4073357699343348,5.08,-0.5278079691059102,1.2
music,M10,,M10,,2455.0,51.0,1741.0,284.0,3040.0,258.0,2594.0,210.0,S16-BSC,6.02,0.3478524067426998,5.68,-0.1103581927416514,5.16,-0.0662651491759206,4.2,-1.136580655802824,1.2
odor,14,,,14.0,3751.0,2.0,1531.0,257.0,3599.0,192.0,2518.0,287.0,S16-BSC,5.04,-0.0891929248058204,5.140000000000001,-0.606970060079083,3.84,-0.7608798305376286,5.739999999999999,-0.0712284540832248,1.2
music,M17,,M17,,1342.0,83.0,1694.0,272.0,2289.0,217.0,4333.0,284.0,S16-BSC,6.66,0.6332697661213252,5.44,-0.3310745782249544,4.34,-0.4977682088097089,5.68,-0.1127356827216507,1.2
odor,13,,,13.0,1697.0,-207.0,2334.0,391.0,2611.0,54.0,1359.0,408.0,S16-BSC,0.8599999999999999,-1.953325053247468,7.82,1.8576962444844665,1.08,-2.2132559824757454,8.16,1.6028964343332883,1.2
face,V15,V15,,,3156.0,82.0,1365.0,282.0,3190.0,185.0,1930.0,311.0,S16-BSC,6.640000000000001,0.6243504736407433,5.64,-0.1471442569888686,3.7,-0.8345510846214461,6.22,0.2608293750241827,1.2
odor,1,,,1.0,2298.0,-218.0,1620.0,398.0,1463.0,77.0,870.0,382.0,S16-BSC,0.64,-2.0514372705338704,7.960000000000001,1.9864474693497265,1.54,-1.9711932904860592,7.640000000000001,1.24316711946693,1.2
face,V06,V06,,,3498.0,72.0,1715.0,258.0,2544.0,356.0,4402.0,278.0,S16-BSC,6.44,0.5351575488349227,5.16,-0.5885770279554745,7.119999999999999,0.9651324079975246,5.5600000000000005,-0.1957501399985026,1.2
music,M14,,M14,,681.0,52.0,2354.0,224.0,2574.0,234.0,3156.0,272.0,S16-BSC,6.04,0.3567716992232818,4.48,-1.213940120158166,4.680000000000001,-0.3188523060347235,5.44,-0.2787645972753546,1.2
face,V18,V18,,,2049.0,47.0,3154.0,254.0,3182.0,430.0,3283.0,175.0,S16-BSC,5.94,0.3121752368203716,5.08,-0.6621491564499088,8.6,1.743942808312167,3.5,-1.62083165658446,1.2
music,M18,,M18,,1043.0,32.0,2764.0,240.0,2303.0,229.0,4285.0,260.0,S16-BSC,5.64,0.1783858496116409,4.8,-0.9196516061804288,4.58,-0.3714746303803075,5.2,-0.4447935118290583,1.2
odor,5,,,5.0,2344.0,-234.0,1661.0,431.0,4712.0,113.0,1660.0,439.0,S16-BSC,0.32,-2.194145950223183,8.62,2.5934175294288093,2.26,-1.592312555197855,8.78,2.031804463597023,1.2
face,V11,V11,,,2194.0,64.0,2473.0,242.0,2049.0,356.0,4221.0,298.0,S16-BSC,6.28,0.4638032089902664,4.84,-0.8828655419332117,7.119999999999999,0.9651324079975246,5.96,0.0809647175910036,1.2
music,M13,,M13,,2138.0,49.0,1557.0,291.0,1554.0,158.0,1494.0,374.0,S16-BSC,5.98,0.3300138217815357,5.819999999999999,0.0183930321236085,3.16,-1.1187116360875995,7.48,1.1324811764311276,1.2
odor,7,,,7.0,1294.0,-209.0,1338.0,419.0,1557.0,384.0,2793.0,354.0,S16-BSC,0.8200000000000001,-1.971163638208632,8.379999999999999,2.3727011439455064,7.68,1.2598174243327946,7.08,0.8557663188416212,1.2
face,V07,V07,,,1074.0,72.0,2936.0,274.0,3473.0,324.0,2047.0,336.0,S16-BSC,6.44,0.5351575488349227,5.48,-0.2942885139777372,6.48,0.6283495321857874,6.720000000000001,0.6067229470110655,1.2
music,M11,,M11,,3878.0,113.0,1691.0,292.0,2322.0,285.0,2458.0,331.0,S16-BSC,7.26,0.9008485405387866,5.84,0.0367860642472171,5.699999999999999,0.2178954022902327,6.62,0.537544232613689,1.2
face,V14,V14,,,3370.0,98.0,1789.0,267.0,4921.0,394.0,4978.0,349.0,S16-BSC,6.959999999999999,0.7670591533300559,5.34,-0.4230397388429973,7.880000000000001,1.3650620730239629,6.98,0.7865876044442447,1.2
music,M15,,M15,,617.0,69.0,3410.0,238.0,1211.0,304.0,1231.0,289.0,S16-BSC,6.38,0.5083996713931767,4.76,-0.956437670427646,6.08,0.4178602348034516,5.779999999999999,-0.0435569683242742,1.2
odor,3,,,3.0,3258.0,-226.0,1772.0,384.0,1379.0,105.0,525.0,398.0,S16-BSC,0.48,-2.1227916103785267,7.68,1.7289450196192062,2.1,-1.6765082741507893,7.960000000000001,1.4645390055385352,1.2
face,V10,V10,,,2684.0,163.0,3737.0,314.0,2154.0,332.0,1041.0,302.0,S16-BSC,8.26,1.346813164567889,6.28,0.4414327709666058,6.640000000000001,0.7125452511387217,6.04,0.1363076891089049,1.2
odor,16,,,16.0,3662.0,-155.0,3271.0,352.0,3738.0,292.0,2958.0,307.0,S16-BSC,1.9,-1.4895218442572016,7.039999999999999,1.1403679916637317,5.84,0.2915666563740502,6.14,0.2054864035062814,1.2
music,M01,,M01,,3031.0,143.0,1771.0,286.0,2935.0,343.0,2624.0,270.0,S16-BSC,7.86,1.168427314956248,5.72,-0.0735721284944343,6.86,0.8283143646990064,5.4,-0.3064360830343052,1.2
odor,9,,,9.0,1460.0,-210.0,1194.0,382.0,806.0,101.0,2183.0,390.0,S16-BSC,0.8,-1.980082930689214,7.640000000000001,1.6921589553719891,2.02,-1.7186061336272564,7.800000000000001,1.3538530625027323,1.2
face,V17,V17,,,1704.0,90.0,4999.0,282.0,3319.0,298.0,2178.0,229.0,S16-BSC,6.800000000000001,0.6957048134853996,5.64,-0.1471442569888686,5.96,0.3547134455887509,4.58,-0.8737015410927931,1.2
odor,12,,,12.0,1530.0,-9.0,1556.0,236.0,2129.0,445.0,1884.0,233.0,S16-BSC,4.82,-0.1873051420922229,4.72,-0.9932237346748632,8.9,1.9018097813489188,4.66,-0.8183585695748918,1.2
face,V04,V04,,,827.0,70.0,1787.0,252.0,4301.0,226.0,3336.0,295.0,S16-BSC,6.4,0.5173189638737586,5.04,-0.6989352206971259,4.5200000000000005,-0.4030480249876578,5.9,0.0394574889525776,1.2
music,M16,,M16,,2288.0,10.0,1676.0,242.0,2429.0,242.0,2447.0,203.0,S16-BSC,5.2,-0.017838584961164,4.84,-0.8828655419332117,4.84,-0.2346565870817892,4.0600000000000005,-1.2334308559591514,1.2
odor,18,,,18.0,2017.0,4.0,1577.0,245.0,1006.0,285.0,2381.0,259.0,S16-BSC,5.08,-0.0713543398446563,4.9,-0.8276864455623859,5.699999999999999,0.2178954022902327,5.18,-0.4586292547085336,1.2
face,V03,V03,,,1593.0,39.0,2096.0,288.0,2500.0,322.0,1480.0,362.0,S16-BSC,5.779999999999999,0.2408208969757152,5.76,-0.0367860642472171,6.44,0.6073006024475538,7.24,0.9664522618774238,1.2
face,V02,V02,,,4477.0,110.0,2908.0,255.0,1794.0,387.0,1771.0,261.0,S16-BSC,7.199999999999999,0.8740906630970405,5.1,-0.6437561243263001,7.74,1.291390818940145,5.220000000000001,-0.430957768949583,1.2
music,M12,,M12,,2615.0,52.0,2308.0,256.0,2413.0,219.0,1465.0,310.0,S16-BSC,6.04,0.3567716992232818,5.12,-0.6253630922026916,4.38,-0.4767192790714754,6.2,0.2469936321447074,1.2
odor,10,,,10.0,1795.0,-190.0,586.0,368.0,2862.0,199.0,1337.0,337.0,S16-BSC,1.2,-1.8016970810775728,7.359999999999999,1.434656505641469,3.98,-0.6872085764538111,6.74,0.620558689890541,1.2
music,M03,,M03,,2735.0,56.0,3353.0,260.0,4857.0,279.0,3810.0,292.0,S16-BSC,6.12,0.39244886914561,5.2,-0.5517909637082573,5.58,0.1547486130755319,5.84,-0.0020497396858482,1.2
odor,11,,,11.0,1798.0,76.0,2648.0,280.0,3916.0,447.0,4040.0,216.0,S16-BSC,6.5200000000000005,0.5708347187572509,5.6000000000000005,-0.1839303212360857,8.94,1.9228587110871525,4.32,-1.053566198525972,1.2
music,M05,,M05,,2490.0,74.0,2370.0,268.0,3316.0,328.0,905.0,151.0,S16-BSC,6.48,0.5529961337960868,5.36,-0.4046467067193887,6.5600000000000005,0.6704473916622545,3.02,-1.952889485691868,1.2
face,V08,V08,,,2783.0,106.0,2453.0,298.0,2072.0,345.0,1736.0,339.0,S16-BSC,7.119999999999999,0.8384134931747123,5.96,0.1471442569888686,6.9,0.84936329443724,6.78,0.6482301756494916,1.2
odor,15,,,15.0,913.0,-11.0,1232.0,236.0,2464.0,231.0,3745.0,302.0,S16-BSC,4.779999999999999,-0.205143727053387,4.72,-0.9932237346748632,4.62,-0.3504257006420739,6.04,0.1363076891089049,1.2
music,M02,,M02,,2953.0,68.0,3623.0,263.0,3232.0,219.0,1765.0,169.0,S16-BSC,6.36,0.4994803789125945,5.26,-0.4966118673374315,4.38,-0.4767192790714754,3.3800000000000003,-1.703846113861312,1.2
music,M07,,M07,,1268.0,61.0,1966.0,275.0,1950.0,315.0,1260.0,153.0,S16-BSC,6.22,0.4370453315485202,5.5,-0.2758954818541286,6.3,0.5336293483637363,3.06,-1.925217999932917,1.2
odor,2,,,2.0,2204.0,22.0,3982.0,290.0,1155.0,298.0,351.0,299.0,S16-BSC,5.44,0.0891929248058204,5.8,0.0,5.96,0.3547134455887509,5.98,0.0948004604704789,1.2
face,V05,V05,,,922.0,77.0,3663.0,280.0,4018.0,219.0,2381.0,325.0,S16-BSC,6.54,0.579754011237833,5.6000000000000005,-0.1839303212360857,4.38,-0.4767192790714754,6.5,0.4545297753368371,1.2
odor,4,,,4.0,962.0,-216.0,1621.0,419.0,2567.0,100.0,1509.0,369.0,S16-BSC,0.68,-2.0335986855727066,8.379999999999999,2.3727011439455064,2.0,-1.7291305984963732,7.38,1.063302462033751,1.2
music,M08,,M08,,2197.0,42.0,2129.0,258.0,1826.0,228.0,2300.0,220.0,S16-BSC,5.84,0.2675787744174613,5.16,-0.5885770279554745,4.5600000000000005,-0.3819990952494242,4.4,-0.998223227008071,1.2
odor,6,,,6.0,2294.0,8.0,4680.0,273.0,2447.0,308.0,470.0,299.0,S16-BSC,5.16,-0.0356771699223281,5.460000000000001,-0.3126815461013458,6.16,0.4599580942799188,5.98,0.0948004604704789,1.2
face,V16,V16,,,1472.0,72.0,757.0,280.0,3887.0,359.0,2846.0,345.0,S16-BSC,6.44,0.5351575488349227,5.6000000000000005,-0.1839303212360857,7.18,0.996705802604875,6.9,0.7312446329263435,1.2
music,M04,,M04,,795.0,40.0,1112.0,262.0,2551.0,255.0,1291.0,274.0,S16-BSC,5.8,0.2497401894562972,5.24,-0.5150048994610401,5.1,-0.0978385437832709,5.48,-0.2510931115164039,1.2
face,V09,V09,,,3851.0,79.0,1364.0,302.0,2151.0,266.0,3251.0,380.0,S16-BSC,6.58,0.5975925961989971,6.04,0.2207163854833029,5.32,0.0179305697770137,7.6,1.2154956337079794,1.2
music,M06,,M06,,3531.0,18.0,3005.0,245.0,4248.0,224.0,2128.0,267.0,S16-BSC,5.36,0.0535157548834922,4.9,-0.8276864455623859,4.48,-0.4240969547258914,5.34,-0.3479433116727311,1.2
face,V07,V07,,,4756.0,-57.0,,,3525.0,300.0,3049.0,368.0,S17-CSB,3.86,-1.0319474125122874,,,6.0,0.4586049293737737,7.359999999999999,1.106191625258907,1.2
music,M12,,M12,,2230.0,149.0,3023.0,322.0,3817.0,362.0,3464.0,336.0,S17-CSB,7.98,0.9474626102932562,6.44,0.5185965937117555,7.24,1.00540311439635,6.720000000000001,0.7816586662695367,1.2
odor,16,,,16.0,3306.0,79.0,4975.0,376.0,4366.0,212.0,2881.0,303.0,S17-CSB,6.58,0.2748475540001103,7.52,1.1144309779763255,4.24,-0.3174957203356895,6.06,0.4469840523117485,1.2
